113	0.468766282	0.1	0	1.00E+10
114	0.468767076	0.1	0	1.00E+10
115	0.46876787	0.1	0	1.00E+10
116	0.468768664	0.1	0	1.00E+10
117	0.468769457	0.1	0	1.00E+10
118	0.468770251	0.1	0	1.00E+10
119	0.468771045	0.1	0	1.00E+10
120	0.468771839	0.1	0	1.00E+10
121	0.468772633	0.1	0	1.00E+10
122	0.468773427	0.1	0	1.00E+10
123	0.468774221	0.1	0	1.00E+10
124	0.468775014	0.1	0	1.00E+10
125	0.468775808	0.1	0	1.00E+10
126	0.468776602	0.1	0	1.00E+10
127	0.468777396	0.1	0	1.00E+10
128	0.531264113	0.1	0	1.00E+10
129	0.531264907	0.1	0	1.00E+10
130	0.531265701	0.1	0	1.00E+10
131	0.531266495	0.1	0	1.00E+10
132	0.531267289	0.1	0	1.00E+10
133	0.531268082	0.1	0	1.00E+10
134	0.531268876	0.1	0	1.00E+10
135	0.53126967	0.1	0	1.00E+10
136	0.531270464	0.1	0	1.00E+10
137	0.531271258	0.1	0	1.00E+10
138	0.531272052	0.1	0	1.00E+10
139	0.531272846	0.1	0	1.00E+10
140	0.531273639	0.1	0	1.00E+10
141	0.531274433	0.1	0	1.00E+10
142	0.531275227	0.1	0	1.00E+10
143	0.531276021	0.1	0	1.00E+10
144	0.593762738	0.1	0	1.00E+10
145	0.593763532	0.1	0	1.00E+10
146	0.593764326	0.1	0	1.00E+10
147	0.59376512	0.1	0	1.00E+10
148	0.593765913	0.1	0	1.00E+10
149	0.593766707	0.1	0	1.00E+10
150	0.593767501	0.1	0	1.00E+10
151	0.593768295	0.1	0	1.00E+10
152	0.593769089	0.1	0	1.00E+10
153	0.593769883	0.1	0	1.00E+10
154	0.593770677	0.1	0	1.00E+10
155	0.593771471	0.1	0	1.00E+10
156	0.593772264	0.1	0	1.00E+10
157	0.593773058	0.1	0	1.00E+10
158	0.593773852	0.1	0	1.00E+10
159	0.593774646	0.1	0	1.00E+10
160	0.656261363	0.1	0	1.00E+10
161	0.656262157	0.1	0	1.00E+10
162	0.656262951	0.1	0	1.00E+10
163	0.656263745	0.1	0	1.00E+10
164	0.656264538	0.1	0	1.00E+10
165	0.656265332	0.1	0	1.00E+10
166	0.656266126	0.1	0	1.00E+10
167	0.65626692	0.1	0	1.00E+10
168	0.656267714	0.1	0	1.00E+10
169	0.656268508	0.1	0	1.00E+10
170	0.656269302	0.1	0	1.00E+10
171	0.656270096	0.1	0	1.00E+10
172	0.656270889	0.1	0	1.00E+10
173	0.656271683	0.1	0	1.00E+10
174	0.656272477	0.1	0	1.00E+10
175	0.656273271	0.1	0	1.00E+10
176	0.718759988	0.1	0	1.00E+10
177	0.718760782	0.1	0	1.00E+10
178	0.718761576	0.1	0	1.00E+10
179	0.71876237	0.1	0	1.00E+10
180	0.718763163	0.1	0	1.00E+10
181	0.718763957	0.1	0	1.00E+10
182	0.718764751	0.1	0	1.00E+10
183	0.718765545	0.1	0	1.00E+10
184	0.718766339	0.1	0	1.00E+10
185	0.718767133	0.1	0	1.00E+10
186	0.718767927	0.1	0	1.00E+10
187	0.718768721	0.1	0	1.00E+10
188	0.718769514	0.1	0	1.00E+10
189	0.718770308	0.1	0	1.00E+10
190	0.718771102	0.1	0	1.00E+10
191	0.718771896	0.1	0	1.00E+10
192	0.781258613	0.1	0	1.00E+10
193	0.781259407	0.1	0	1.00E+10
194	0.781260201	0.1	0	1.00E+10
195	0.781260995	0.1	0	1.00E+10
196	0.781261788	0.1	0	1.00E+10
197	0.781262582	0.1	0	1.00E+10
198	0.781263376	0.1	0	1.00E+10
199	0.78126417	0.1	0	1.00E+10
200	0.781264964	0.1	0	1.00E+10
201	0.781265758	0.1	0	1.00E+10
202	0.781266552	0.1	0	1.00E+10
203	0.781267346	0.1	0	1.00E+10
204	0.781268139	0.1	0	1.00E+10
205	0.781268933	0.1	0	1.00E+10
206	0.781269727	0.1	0	1.00E+10
207	0.781270521	0.1	0	1.00E+10
208	0.843757238	0.1	0	1.00E+10
209	0.843758032	0.1	0	1.00E+10
210	0.843758826	0.1	0	1.00E+10
211	0.84375962	0.1	0	1.00E+10
212	0.843760413	0.1	0	1.00E+10
213	0.843761207	0.1	0	1.00E+10
214	0.843762001	0.1	0	1.00E+10
215	0.843762795	0.1	0	1.00E+10
216	0.843763589	0.1	0	1.00E+10
217	0.843764383	0.1	0	1.00E+10
218	0.843765177	0.1	0	1.00E+10
219	0.84376597	0.1	0	1.00E+10
220	0.843766764	0.1	0	1.00E+10
221	0.843767558	0.1	0	1.00E+10
222	0.843768352	0.1	0	1.00E+10
223	0.843769146	0.1	0	1.00E+10
224	0.906255863	0.1	0	1.00E+10
225	0.906256657	0.1	0	1.00E+10
226	0.906257451	0.1	0	1.00E+10
227	0.906258245	0.1	0	1.00E+10
228	0.906259038	0.1	0	1.00E+10
229	0.906259832	0.1	0	1.00E+10
230	0.906260626	0.1	0	1.00E+10
231	0.90626142	0.1	0	1.00E+10
232	0.906262214	0.1	0	1.00E+10
233	0.906263008	0.1	0	1.00E+10
234	0.906263802	0.1	0	1.00E+10
235	0.906264595	0.1	0	1.00E+10
236	0.906265389	0.1	0	1.00E+10
237	0.906266183	0.1	0	1.00E+10
238	0.906266977	0.1	0	1.00E+10
239	0.906267771	0.1	0	1.00E+10
240	0.968754488	0.1	0	1.00E+10
241	0.968755282	0.1	0	1.00E+10
242	0.968756076	0.1	0	1.00E+10
243	0.96875687	0.1	0	1.00E+10
244	0.968757663	0.1	0	1.00E+10
245	0.968758457	0.1	0	1.00E+10
246	0.968759251	0.1	0	1.00E+10
247	0.968760045	0.1	0	1.00E+10
248	0.968760839	0.1	0	1.00E+10
249	0.968761633	0.1	0	1.00E+10
250	0.968762427	0.1	0	1.00E+10
251	0.96876322	0.1	0	1.00E+10
252	0.968764014	0.1	0	1.00E+10
253	0.968764808	0.1	0	1.00E+10
254	0.968765602	0.1	0	1.00E+10
255	0.968766396	0.1	0	1.00E+10
