1697	103
1698	104
1699	104
1700	104
1701	104
1702	105
1703	105
1704	105
1705	105
1706	106
1707	106
1708	106
1709	106
1710	107
1711	107
1712	107
1713	107
1714	108
1715	108
1716	108
1717	108
1718	109
1719	109
1720	109
1721	109
1722	110
1723	110
1724	110
1725	110
1726	111
1727	111
1728	111
1729	111
1730	112
1731	112
1732	112
1733	112
1734	113
1735	113
1736	113
1737	113
1738	114
1739	114
1740	114
1741	114
1742	115
1743	115
1744	115
1745	115
1746	116
1747	116
1748	116
1749	116
1750	117
1751	117
1752	117
1753	117
1754	118
1755	118
1756	118
1757	118
1758	119
1759	119
1760	119
1761	119
1762	120
1763	120
1764	120
1765	120
1766	121
1767	121
1768	121
1769	121
1770	122
1771	122
1772	122
1773	122
1774	123
1775	123
1776	123
1777	123
1778	124
1779	124
1780	124
1781	124
1782	125
1783	125
1784	125
1785	125
1786	126
1787	126
1788	126
1789	126
1790	127
1791	127
1792	127
1793	127
1794	135
1795	136
1796	136
1797	136
1798	136
1799	137
1800	137
1801	137
1802	137
1803	138
1804	138
1805	138
1806	138
1807	139
1808	139
1809	139
1810	139
1811	140
1812	140
1813	140
1814	140
1815	141
1816	141
1817	141
1818	141
1819	142
1820	142
1821	142
1822	142
1823	143
1824	143
1825	143
1826	143
1827	144
1828	144
1829	144
1830	144
1831	145
1832	145
1833	145
1834	145
1835	146
1836	146
1837	146
1838	146
1839	147
1840	147
1841	147
1842	147
1843	148
1844	148
1845	148
1846	148
1847	149
1848	149
1849	149
1850	149
1851	150
1852	150
1853	150
1854	150
1855	151
1856	151
1857	151
1858	151
1859	152
1860	152
1861	152
1862	152
1863	153
1864	153
1865	153
1866	153
1867	154
1868	154
1869	154
1870	154
1871	155
1872	155
1873	155
1874	155
1875	156
1876	156
1877	156
1878	156
1879	157
1880	157
1881	157
1882	157
1883	158
1884	158
1885	158
1886	158
1887	159
1888	159
1889	159
1890	159
1891	160
1892	160
1893	160
1894	160
1895	161
1896	161
1897	161
1898	161
1899	162
1900	162
1901	162
1902	162
1903	163
1904	163
1905	163
1906	163
1907	164
1908	164
1909	164
1910	164
1911	165
1912	165
1913	165
1914	165
1915	166
1916	166
1917	166
1918	166
1919	167
1920	167
1921	167
1922	167
1923	168
1924	168
1925	168
1926	168
1927	169
1928	169
1929	169
1930	169
1931	170
1932	170
1933	170
1934	170
1935	171
1936	171
1937	171
1938	171
1939	172
1940	172
1941	172
1942	172
1943	173
1944	173
1945	173
1946	173
1947	174
1948	174
1949	174
1950	174
1951	175
1952	175
1953	175
1954	175
1955	176
1956	176
1957	176
1958	176
1959	177
1960	177
1961	177
1962	177
1963	178
1964	178
1965	178
1966	178
1967	179
1968	179
1969	179
1970	179
1971	180
1972	180
1973	180
1974	180
1975	181
1976	181
1977	181
1978	181
1979	182
1980	182
1981	182
1982	182
1983	183
1984	183
1985	183
1986	183
1987	184
1988	184
1989	184
1990	184
1991	185
1992	185
1993	185
1994	185
1995	186
1996	186
1997	186
1998	186
1999	187
2000	187
2001	187
2002	187
2003	188
2004	188
2005	188
2006	188
2007	189
2008	189
2009	189
2010	189
2011	190
2012	190
2013	190
2014	190
2015	191
2016	191
2017	191
2018	191
2019	135
2020	136
2021	136
2022	136
2023	136
2024	137
2025	137
2026	137
2027	137
2028	138
2029	138
2030	138
2031	138
2032	139
2033	139
2034	139
2035	139
2036	140
2037	140
2038	140
2039	140
2040	141
2041	141
2042	141
2043	141
2044	142
2045	142
2046	142
2047	142
2048	143
2049	143
2050	143
2051	143
2052	144
2053	144
2054	144
2055	144
2056	145
2057	145
2058	145
2059	145
2060	146
2061	146
2062	146
2063	146
2064	147
2065	147
2066	147
2067	147
2068	148
2069	148
2070	148
2071	148
2072	149
2073	149
2074	149
2075	149
2076	150
2077	150
2078	150
2079	150
2080	151
2081	151
2082	151
2083	151
2084	152
2085	152
2086	152
2087	152
2088	153
2089	153
2090	153
2091	153
2092	154
2093	154
2094	154
2095	154
2096	155
2097	155
2098	155
2099	155
2100	156
2101	156
2102	156
2103	156
2104	157
2105	157
2106	157
2107	157
2108	158
2109	158
2110	158
2111	158
2112	159
2113	159
2114	159
2115	159
2116	160
2117	160
2118	160
2119	160
2120	161
2121	161
2122	161
2123	161
2124	162
2125	162
2126	162
2127	162
2128	163
2129	163
2130	163
2131	163
2132	164
2133	164
2134	164
2135	164
2136	165
2137	165
2138	165
2139	165
2140	166
2141	166
2142	166
2143	166
2144	167
2145	167
2146	167
2147	167
2148	168
2149	168
2150	168
2151	168
2152	169
2153	169
2154	169
2155	169
2156	170
2157	170
2158	170
2159	170
2160	171
2161	171
2162	171
2163	171
2164	172
2165	172
2166	172
2167	172
2168	173
2169	173
